pair_id,from_node,to_node,reachable,reason,same_path,short_total_length_km,short_total_weight_km,short_edges,short_hotspot_edges,short_hotspot_share_pct,short_avg_hotspot_rate,short_max_hotspot_rate,avoid_total_length_km,avoid_total_weight_km,avoid_edges,avoid_hotspot_edges,avoid_hotspot_share_pct,avoid_avg_hotspot_rate,avoid_max_hotspot_rate,extra_distance_km,hotspot_edges_reduction,avg_hotspot_rate_reduction,max_hotspot_rate_reduction,explainability_short
478,A407,M1,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
479,A407,A5200,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
480,A407,Caledonian Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
481,A407,A5201,1,,0.0,4.4,5.965217,4.0,1.0,25.0,0.130435,0.521739,4.665217,4.665217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
482,A407,A5203,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
483,A407,A109/A5109,1,,1.0,4.7,4.7,4.0,0.0,0.0,0.0,0.0,4.7,4.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
484,A407,Adelaide Rd roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
485,A407,Adelaide Road roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
486,A407,Aldersbrook Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
487,A407,Bush Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
488,A407,Aldwych,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
489,A407,Also Whitehall Road  coveres this A Junction,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
490,A407,AlsoWhitehall Road  coveres this A jct,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
491,A407,Amersham Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
492,A407,A2210,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
493,A407,B102,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
494,A407,B126 Prescot St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
495,A407,A13/A11 mid-junction,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
496,A407,B155,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
497,A407,B210,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
498,A407,B2230,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
499,A407,B274,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
500,A407,B302,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
501,A407,A3213,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
502,A407,B414,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
503,A407,A409/A4006 roundabout,1,,0.0,8.32,9.885217,6.0,1.0,16.667,0.086957,0.521739,8.585217,8.585217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
504,A407,B467 Harefield Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
505,A407,A4007/Hillingdon Rd roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
506,A407,A4007/Hillingdon Road roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
507,A407,B512,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
508,A407,Baker St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
509,A407,Park Crescent (mid-junction),0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
510,A407,Barnet Lane,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
511,A407,A1000/A109,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
512,A407,Baston Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
513,A407,Oakley Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
514,A407,Bell Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
515,A407,School Rd/High St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
516,A407,Bishopsgate,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
517,A407,Brixton Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
518,A407,Kennington Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
519,A407,Camden Park Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
520,A407,Chalk Farm Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
521,A407,Charing Cross Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
522,A407,Shaftesbury Ave,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
523,A407,Charlton Church Lane,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
524,A407,Cheyne Walk,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
525,A407,King's Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
526,A407,Church Street,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
527,A407,"Churchill Way, Biggin Hill",0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
528,A407,Downe Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
529,A407,City Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
530,A407,East Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
531,A407,Vestry Srreet,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
532,A407,Clerkenwell Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
533,A407,Courtland Avenue,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
534,A407,Crown Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
535,A407,Crucifix Lane,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
536,A407,Hampstead Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
537,A407,Downs Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
538,A407,Lea Bridge Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
539,A407,Dreadnought Street,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
540,A407,Camberwell Rd,1,,0.0,11.0,12.565217,8.0,1.0,12.5,0.065217,0.521739,11.265217,11.265217,8.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.065217,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
541,A407,Earl's Court Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
542,A407,Thurloe Place,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
543,A407,Elephant And Castle,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
544,A407,Epsom Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
545,A407,Croydon Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
546,A407,Euston Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
547,A407,Farringdon St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
548,A407,High Holborn,1,,0.0,4.6,6.165217,4.0,1.0,25.0,0.130435,0.521739,4.865217,4.865217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
549,A407,Fish St Hill,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
550,A407,Forest Side,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
551,A407,Francis Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
552,A407,Gainsborough Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
553,A407,Gloucester Place,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
554,A407,Gray's Inn Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
555,A407,King's Cross Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
556,A407,King's Cross Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
557,A407,Herbert Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
558,A407,Hillmarton Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
559,A407,A1 Holloway rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
560,A407,Hobart Place,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
561,A407,Horse Guards Road,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
562,A407,Parliament Sq,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
563,A407,Houndsditch,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
564,A407,Hyde Park Corner,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
565,A407,St James St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
566,A407,Isledon Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
567,A407,Stroud Green Rd/Blackstock Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
568,A407,Kentish Town Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
569,A407,Bayham St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
570,A407,Penton Rise,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
571,A407,29,1,,0.0,8.6,10.165217,4.0,1.0,25.0,0.130435,0.521739,8.865217,8.865217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
572,A407,A1000 Cherry Tree Hill,1,,0.0,5.8,7.365217,4.0,1.0,25.0,0.130435,0.521739,6.065217,6.065217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
573,A407,A1008,1,,0.0,4.7,6.265217,4.0,1.0,25.0,0.130435,0.521739,4.965217,4.965217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
574,A407,A1210/A1211,1,,0.0,4.5,6.065217,4.0,1.0,25.0,0.130435,0.521739,4.765217,4.765217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
575,A407,A201 Blackfriars Bridge,1,,0.0,4.5,6.065217,4.0,1.0,25.0,0.130435,0.521739,4.765217,4.765217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
576,A407,A239 Central Rd,1,,0.0,4.64,6.205217,4.0,1.0,25.0,0.130435,0.521739,4.905217,4.905217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
577,A407,A312 Church Rd,1,,0.0,5.3,6.865217,4.0,1.0,25.0,0.130435,0.521739,5.565217,5.565217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
578,A407,A3220 Prince of Wales Drive,1,,0.0,4.8,6.365217,4.0,1.0,25.0,0.130435,0.521739,5.065217,5.065217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
579,A407,A4/A3216,1,,0.0,5.7,7.265217,4.0,1.0,25.0,0.130435,0.521739,5.965217,5.965217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
580,A407,A4006,1,,0.0,4.3,5.865217,4.0,1.0,25.0,0.130435,0.521739,4.565217,4.565217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
581,A407,Ambleside Ave,1,,0.0,4.3,5.865217,4.0,1.0,25.0,0.130435,0.521739,4.565217,4.565217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
582,A407,B280,1,,0.0,5.7,7.265217,4.0,1.0,25.0,0.130435,0.521739,5.965217,5.965217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
583,A407,Camden Rd,1,,0.0,4.4,5.965217,4.0,1.0,25.0,0.130435,0.521739,4.665217,4.665217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
584,A407,Ecclestone St,1,,0.0,4.5,6.065217,4.0,1.0,25.0,0.130435,0.521739,4.765217,4.765217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
585,A407,Holborn Circus,1,,0.0,4.3,5.865217,4.0,1.0,25.0,0.130435,0.521739,4.565217,4.565217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
586,A407,Southend Road (North Cicular Road),1,,0.0,5.4,6.965217,4.0,1.0,25.0,0.130435,0.521739,5.665217,5.665217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
587,A407,West Green Rd,1,,0.0,5.725,7.290217,4.0,1.0,25.0,0.130435,0.521739,5.990217,5.990217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
588,A407,Westbourne St/Lancaster Terrace,1,,0.0,5.3,6.865217,4.0,1.0,25.0,0.130435,0.521739,5.565217,5.565217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
589,A407,Wood Lane / Shepherd's Bush Green,1,,0.0,5.5,7.065217,4.0,1.0,25.0,0.130435,0.521739,5.765217,5.765217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
590,A407,slip roads to A219,1,,0.0,5.4,6.965217,4.0,1.0,25.0,0.130435,0.521739,5.665217,5.665217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
591,A407,A123/A1153,1,,1.0,10.201923,10.201923,6.0,0.0,0.0,0.0,0.0,10.201923,10.201923,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
592,A407,Leyton Rd,1,,1.0,8.301923,8.301923,6.0,0.0,0.0,0.0,0.0,8.301923,8.301923,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, | Edges added in the avoid route (top changes): |   (none)
593,A407,LABoundary,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
594,A407,Lower Sunbury Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
595,A407,M1 main route,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
596,A407,M11,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
597,A407,A12/A123,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
598,A407,M25 Jct 4,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
599,A407,M25 Junction 4,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
600,A407,A312 North Hyde Rd,1,,0.0,5.9625,7.527717,6.0,1.0,16.667,0.086957,0.521739,6.227717,6.227717,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
601,A407,M4 jn2,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
602,A407,Major Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
603,A407,Middle Lane,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
604,A407,Church Lane,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
605,A407,Mile End Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
606,A407,Bethnal Green Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
607,A407,Monument Way/Ferry Lane roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
608,A407,St Matthews Rd,1,,0.0,9.49,11.055217,9.0,1.0,11.111,0.057971,0.521739,9.755217,9.755217,9.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.057971,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
609,A407,New  Wanstead,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
610,A407,Newgate St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
611,A407,Old Marylebone Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
612,A407,A41 Gloucester Place,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
613,A407,Orchard St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
614,A407,Regent St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
615,A407,Pall Mall,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
616,A407,Piccadilly Circus,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
617,A407,Parkway,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
618,A407,Camden High St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
619,A407,Pembroke Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
620,A407,Pall Mall East,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
621,A407,Praed St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
622,A407,A501/A4209,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
623,A407,Procter St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
624,A407,Provost Street,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
625,A407,Quinta Drive,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
626,A407,Rom Valley Way,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
627,A407,Upper Rainham Rd roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
628,A407,Upper Rainham Road roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
629,A407,Royal College St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
630,A407,A202 Clayton St,1,,0.0,9.8,11.365217,8.0,1.0,12.5,0.065217,0.521739,10.065217,10.065217,8.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.065217,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
631,A407,Southampton Place,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
632,A407,St Botolph St roundabout,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
633,A407,Outwich St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
634,A407,Regent Street/ Picc Circus,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
635,A407,Steyne Rd/Horn Lane junction,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
636,A407,Sussex Gdns,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
637,A407,Seymour St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
638,A407,Swinton St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
639,A407,Pentonville Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
640,A407,The Highway,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
641,A407,Tooting Bec Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
642,A407,Victoria St/Wilton Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
643,A407,Wilton Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
644,A407,Well St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
645,A407,Graham Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
646,A407,Welling Way,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
647,A407,Westbourne Street,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
