region,from_node,to_node,same_path,short_len_km,short_weight_km,short_penalty_km,short_hot_edges,short_hot_share_pct,short_avg_hotspot,short_max_hotspot,avoid_len_km,avoid_weight_km,avoid_penalty_km,avoid_hot_edges,avoid_hot_share_pct,avoid_avg_hotspot,avoid_max_hotspot,delta_len_km,delta_weight_km,delta_hot_edges,explain_reason,explain_removed_edges,explain_removed_risky_edges,explain_removed_risky_top5
London,A407,M25,False,6.0600000000000005,7.625217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.3252173913043475,6.3252173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,M4,False,5.2,6.765217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.465217391304348,5.465217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,M4 J2,False,13.46,15.025217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,13.725217391304348,13.725217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,M4 J3,False,7.121052631578948,8.686270022883296,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,7.386270022883295,7.386270022883295,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Marble Arch,False,5.0,6.565217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,5.265217391304348,5.265217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Morval Rd roundabout,False,8.8,10.365217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,9.065217391304348,9.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Morval Road roundabout,False,9.0,10.565217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,9.265217391304347,9.265217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Northumberland Ave,False,10.3,11.865217391304348,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,10.565217391304348,10.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Notting Hill Gate roundabout,False,7.04,8.605217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,7.305217391304348,7.305217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Old Oak Common Lane,False,5.7,7.265217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,5.965217391304348,5.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Prince Albert Road,False,7.04,8.605217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,7.305217391304348,7.305217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Roman Way,False,6.6,8.165217391304347,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.8652173913043475,6.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Rye Lane,False,9.5,11.065217391304348,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,9.765217391304347,9.765217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Southend Road (North Cicular Road),False,5.4,6.965217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.665217391304347,5.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,St Bride St,False,4.5,6.065217391304349,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,4.765217391304348,4.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,St Matthews Rd,False,9.49,11.055217391304348,1.5652173913043481,1,11.11111111111111,0.057971014492753624,0.5217391304347826,9.755217391304347,9.755217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,St Pancras Way,False,4.5,6.065217391304349,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,4.765217391304348,4.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Station Rd,False,8.114285714285714,9.679503105590063,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,8.379503105590063,8.379503105590063,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Uxbridge Rd,False,5.4,6.965217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.665217391304347,5.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,West Green Rd,False,5.7250000000000005,7.290217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.9902173913043475,5.9902173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Westbourne St/Lancaster Terrace,False,5.3,6.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.565217391304348,5.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,Wood Lane / Shepherd's Bush Green,False,5.5,7.065217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.765217391304348,5.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,slip roads to A219,False,5.4,6.965217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.665217391304347,5.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
