step,src,dst,length_km,weight_km,hotspot_rate,is_hotspot,penalty_km,pair_id,route
1,A407,A5,2.1,2.1,0.0,0,0.0,262,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,262,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,262,shortest_distance
4,LA Boundary,A239,1.5,1.5,0.0,0,0.0,262,shortest_distance
5,A239,A236,0.6,0.6,0.0,0,0.0,262,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,262,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,262,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,262,avoid_hotspots
4,LA Boundary,A239,1.5,1.5,0.0,0,0.0,262,avoid_hotspots
5,A239,A236,0.6,0.6,0.0,0,0.0,262,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,273,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,273,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,273,shortest_distance
4,LA Boundary,A2214,0.2,0.2,0.0,0,0.0,273,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,273,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,273,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,273,avoid_hotspots
4,LA Boundary,A2214,0.2,0.2,0.0,0,0.0,273,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,276,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,276,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,276,shortest_distance
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,276,shortest_distance
5,A2216,Catford Rd,2.1,2.1,0.0,0,0.0,276,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,276,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,276,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,276,avoid_hotspots
4,LA Boundary,A2216,0.8,0.8,0.0,0,0.0,276,avoid_hotspots
5,A2216,Catford Rd,2.1,2.1,0.0,0,0.0,276,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,277,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,277,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,277,shortest_distance
4,LA Boundary,A2217,0.5,0.5,0.0,0,0.0,277,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,277,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,277,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,277,avoid_hotspots
4,LA Boundary,A2217,0.5,0.5,0.0,0,0.0,277,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,278,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,278,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,278,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,278,shortest_distance
5,A222,A232 High St,3.7,3.7,0.0,0,0.0,278,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,278,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,278,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,278,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,278,avoid_hotspots
5,A222,A232 High St,3.7,3.7,0.0,0,0.0,278,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,279,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,279,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,279,shortest_distance
4,LA Boundary,A223,2.3,2.3,0.0,0,0.0,279,shortest_distance
5,A223,Roman Way,0.3,0.3,0.0,0,0.0,279,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,279,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,279,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,279,avoid_hotspots
4,LA Boundary,A223,2.3,2.3,0.0,0,0.0,279,avoid_hotspots
5,A223,Roman Way,0.3,0.3,0.0,0,0.0,279,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,281,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,281,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,281,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,281,shortest_distance
5,A232,A23,2.1,2.1,0.0,0,0.0,281,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,281,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,281,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,281,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,281,avoid_hotspots
5,A232,A23,2.1,2.1,0.0,0,0.0,281,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,282,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,282,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,282,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,282,shortest_distance
5,A232,A23,2.1,2.1,0.0,0,0.0,282,shortest_distance
6,A23,A204/A215 roundabout,1.4,1.4,0.0,0,0.0,282,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,282,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,282,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,282,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,282,avoid_hotspots
5,A232,A23,2.1,2.1,0.0,0,0.0,282,avoid_hotspots
6,A23,A204/A215 roundabout,1.4,1.4,0.0,0,0.0,282,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,283,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,283,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,283,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,283,shortest_distance
5,A232,A23,2.1,2.1,0.0,0,0.0,283,shortest_distance
6,A23,A232 Stafford Rd,0.2,0.2,0.0,0,0.0,283,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,283,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,283,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,283,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,283,avoid_hotspots
5,A232,A23,2.1,2.1,0.0,0,0.0,283,avoid_hotspots
6,A23,A232 Stafford Rd,0.2,0.2,0.0,0,0.0,283,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,284,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,284,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,284,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,284,shortest_distance
5,A232,A23,2.1,2.1,0.0,0,0.0,284,shortest_distance
6,A23,A301,0.5,0.5,0.0,0,0.0,284,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,284,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,284,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,284,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,284,avoid_hotspots
5,A232,A23,2.1,2.1,0.0,0,0.0,284,avoid_hotspots
6,A23,A301,0.5,0.5,0.0,0,0.0,284,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,285,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,285,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,285,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,285,shortest_distance
5,A232,A23,2.1,2.1,0.0,0,0.0,285,shortest_distance
6,A23,A302,0.3,0.3,0.0,0,0.0,285,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,285,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,285,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,285,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,285,avoid_hotspots
5,A232,A23,2.1,2.1,0.0,0,0.0,285,avoid_hotspots
6,A23,A302,0.3,0.3,0.0,0,0.0,285,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,286,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,286,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,286,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,286,shortest_distance
5,A232,A23,2.1,2.1,0.0,0,0.0,286,shortest_distance
6,A23,A3204,0.9,0.9,0.0,0,0.0,286,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,286,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,286,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,286,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,286,avoid_hotspots
5,A232,A23,2.1,2.1,0.0,0,0.0,286,avoid_hotspots
6,A23,A3204,0.9,0.9,0.0,0,0.0,286,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,287,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,287,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,287,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,287,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,287,shortest_distance
6,A2043,A238,0.2,0.2,0.0,0,0.0,287,shortest_distance
7,A238,A24,0.4,0.4,0.0,0,0.0,287,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,287,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,287,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,287,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,287,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,287,avoid_hotspots
6,A2043,A238,0.2,0.2,0.0,0,0.0,287,avoid_hotspots
7,A238,A24,0.4,0.4,0.0,0,0.0,287,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,288,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,288,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,288,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,288,shortest_distance
5,A232,B278,3.4153846153846152,3.4153846153846152,0.0,0,0.0,288,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,288,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,288,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,288,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,288,avoid_hotspots
5,A232,B278,3.4153846153846152,3.4153846153846152,0.0,0,0.0,288,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,289,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,289,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,289,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,289,shortest_distance
5,A232,Station Rd,1.0142857142857142,1.0142857142857142,0.0,0,0.0,289,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,289,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,289,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,289,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,289,avoid_hotspots
5,A232,Station Rd,1.0142857142857142,1.0142857142857142,0.0,0,0.0,289,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,290,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,290,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,290,shortest_distance
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,290,shortest_distance
5,A232,A23,2.1,2.1,0.0,0,0.0,290,shortest_distance
6,A23,A232 Stafford Rd,0.2,0.2,0.0,0,0.0,290,shortest_distance
7,A232 Stafford Rd,A232 Epsom Rd,0.2,0.2,0.0,0,0.0,290,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,290,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,290,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,290,avoid_hotspots
4,LA Boundary,A232,3.1,3.1,0.0,0,0.0,290,avoid_hotspots
5,A232,A23,2.1,2.1,0.0,0,0.0,290,avoid_hotspots
6,A23,A232 Stafford Rd,0.2,0.2,0.0,0,0.0,290,avoid_hotspots
7,A232 Stafford Rd,A232 Epsom Rd,0.2,0.2,0.0,0,0.0,290,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,294,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,294,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,294,shortest_distance
4,LA Boundary,A239,1.5,1.5,0.0,0,0.0,294,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,294,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,294,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,294,avoid_hotspots
4,LA Boundary,A239,1.5,1.5,0.0,0,0.0,294,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,296,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,296,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,296,shortest_distance
4,LA Boundary,A308,1.619047619047619,1.619047619047619,0.0,0,0.0,296,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,296,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,296,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,296,avoid_hotspots
4,LA Boundary,A308,1.619047619047619,1.619047619047619,0.0,0,0.0,296,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,303,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,303,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,303,shortest_distance
4,LA Boundary,A3(T),1.1428571428571428,1.1428571428571428,0.0,0,0.0,303,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,303,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,303,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,303,avoid_hotspots
4,LA Boundary,A3(T),1.1428571428571428,1.1428571428571428,0.0,0,0.0,303,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,305,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,305,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,305,shortest_distance
4,LA Boundary,A312,3.1,3.1,0.0,0,0.0,305,shortest_distance
5,A312,A244,0.5,0.5,0.0,0,0.0,305,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,305,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,305,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,305,avoid_hotspots
4,LA Boundary,A312,3.1,3.1,0.0,0,0.0,305,avoid_hotspots
5,A312,A244,0.5,0.5,0.0,0,0.0,305,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,306,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,306,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,306,shortest_distance
4,LA Boundary,A3063,1.5,1.5,0.0,0,0.0,306,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,306,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,306,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,306,avoid_hotspots
4,LA Boundary,A3063,1.5,1.5,0.0,0,0.0,306,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,308,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,308,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,308,shortest_distance
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,308,shortest_distance
5,A201,A300,0.2,0.2,0.0,0,0.0,308,shortest_distance
6,A300,A3,0.2,0.2,0.0,0,0.0,308,shortest_distance
7,A3,A205 The Avenue,0.5,0.5,0.0,0,0.0,308,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,308,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,308,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,308,avoid_hotspots
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,308,avoid_hotspots
5,A201,A300,0.2,0.2,0.0,0,0.0,308,avoid_hotspots
6,A300,A3,0.2,0.2,0.0,0,0.0,308,avoid_hotspots
7,A3,A205 The Avenue,0.5,0.5,0.0,0,0.0,308,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,309,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,309,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,309,shortest_distance
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,309,shortest_distance
5,A201,A300,0.2,0.2,0.0,0,0.0,309,shortest_distance
6,A300,A3,0.2,0.2,0.0,0,0.0,309,shortest_distance
7,A3,A23/A204,1.7,1.7,0.0,0,0.0,309,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,309,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,309,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,309,avoid_hotspots
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,309,avoid_hotspots
5,A201,A300,0.2,0.2,0.0,0,0.0,309,avoid_hotspots
6,A300,A3,0.2,0.2,0.0,0,0.0,309,avoid_hotspots
7,A3,A23/A204,1.7,1.7,0.0,0,0.0,309,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,310,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,310,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,310,shortest_distance
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,310,shortest_distance
5,A201,A300,0.2,0.2,0.0,0,0.0,310,shortest_distance
6,A300,A3,0.2,0.2,0.0,0,0.0,310,shortest_distance
7,A3,London Wall,0.7,0.7,0.0,0,0.0,310,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,310,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,310,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,310,avoid_hotspots
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,310,avoid_hotspots
5,A201,A300,0.2,0.2,0.0,0,0.0,310,avoid_hotspots
6,A300,A3,0.2,0.2,0.0,0,0.0,310,avoid_hotspots
7,A3,London Wall,0.7,0.7,0.0,0,0.0,310,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,317,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,317,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,317,shortest_distance
4,LA Boundary,A3(T),1.1428571428571428,1.1428571428571428,0.0,0,0.0,317,shortest_distance
5,A3(T),B306,2.6,2.6,0.0,0,0.0,317,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,317,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,317,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,317,avoid_hotspots
4,LA Boundary,A3(T),1.1428571428571428,1.1428571428571428,0.0,0,0.0,317,avoid_hotspots
5,A3(T),B306,2.6,2.6,0.0,0,0.0,317,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,320,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,320,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,320,shortest_distance
4,LA Boundary,A4,1.3,1.3,0.0,0,0.0,320,shortest_distance
5,A4,A315,0.8,0.8,0.0,0,0.0,320,shortest_distance
6,A315,A3000,0.2,0.2,0.0,0,0.0,320,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,320,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,320,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,320,avoid_hotspots
4,LA Boundary,A4,1.3,1.3,0.0,0,0.0,320,avoid_hotspots
5,A4,A315,0.8,0.8,0.0,0,0.0,320,avoid_hotspots
6,A315,A3000,0.2,0.2,0.0,0,0.0,320,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,321,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,321,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,321,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,321,shortest_distance
5,A307,A316,1.8,1.8,0.0,0,0.0,321,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,321,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,321,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,321,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,321,avoid_hotspots
5,A307,A316,1.8,1.8,0.0,0,0.0,321,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,322,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,322,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,322,shortest_distance
4,LA Boundary,A312,3.1,3.1,0.0,0,0.0,322,shortest_distance
5,A312,A4020,4.7,4.7,0.0,0,0.0,322,shortest_distance
6,A4020,A3002,0.3,0.3,0.0,0,0.0,322,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,322,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,322,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,322,avoid_hotspots
4,LA Boundary,A312,3.1,3.1,0.0,0,0.0,322,avoid_hotspots
5,A312,A4020,4.7,4.7,0.0,0,0.0,322,avoid_hotspots
6,A4020,A3002,0.3,0.3,0.0,0,0.0,322,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,323,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,323,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,323,shortest_distance
4,LA Boundary,A312,3.1,3.1,0.0,0,0.0,323,shortest_distance
5,A312,A4020,4.7,4.7,0.0,0,0.0,323,shortest_distance
6,A4020,A3002,0.3,0.3,0.0,0,0.0,323,shortest_distance
7,A3002,A4001,0.3,0.3,0.0,0,0.0,323,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,323,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,323,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,323,avoid_hotspots
4,LA Boundary,A312,3.1,3.1,0.0,0,0.0,323,avoid_hotspots
5,A312,A4020,4.7,4.7,0.0,0,0.0,323,avoid_hotspots
6,A4020,A3002,0.3,0.3,0.0,0,0.0,323,avoid_hotspots
7,A3002,A4001,0.3,0.3,0.0,0,0.0,323,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,324,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,324,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,324,shortest_distance
4,LA Boundary,A312,3.1,3.1,0.0,0,0.0,324,shortest_distance
5,A312,A4020,4.7,4.7,0.0,0,0.0,324,shortest_distance
6,A4020,A3002,0.3,0.3,0.0,0,0.0,324,shortest_distance
7,A3002,M4 J2,1.36,1.36,0.0,0,0.0,324,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,324,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,324,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,324,avoid_hotspots
4,LA Boundary,A312,3.1,3.1,0.0,0,0.0,324,avoid_hotspots
5,A312,A4020,4.7,4.7,0.0,0,0.0,324,avoid_hotspots
6,A4020,A3002,0.3,0.3,0.0,0,0.0,324,avoid_hotspots
7,A3002,M4 J2,1.36,1.36,0.0,0,0.0,324,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,326,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,326,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,326,shortest_distance
4,LA Boundary,A3004,1.3,1.3,0.0,0,0.0,326,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,326,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,326,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,326,avoid_hotspots
4,LA Boundary,A3004,1.3,1.3,0.0,0,0.0,326,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,328,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,328,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,328,shortest_distance
4,LA Boundary,A308,1.619047619047619,1.619047619047619,0.0,0,0.0,328,shortest_distance
